20190110,-11916223.45
20190111,-7681221.1
20190114,-1198375.1
20190115,-9209905.75
20190116,-20585821.7
20190117,5615650
20190118,15608405
20190121,-8537254.5
20190122,-2830389.3
20190123,20250435
20190124,-5341136.7
20190125,9584370
20190128,-8999952.05
20190129,-11226460.35
20190130,24800125
20190131,3864384.5
20190201,-6547525
20190211,-21438311.8
20190212,-12127753.15
20190213,-1078550
20190214,-3912720
20190215,18023760
20190218,-10142096.8
20190219,8332350
20190220,5816830
20190221,12810630
20190222,3883270
20190225,-11290492.8
20190226,-382665.4
20190227,-9258290.6
20190228,-1196131.7
20190301,-13062711.3
20190304,948473.4
20190305,19176330
20190306,1580870
20190307,-10007904.2
20190308,4112150
20190311,18947890
20190312,-11427165.4
20190313,-3663085.25
20190314,-11888575
20190315,10518384.55
20190318,5249740
20190319,2547801.427
20190320,5564530
20190321,-4059923.886
20190322,29523040
20190325,-14179952.85375
20190326,21862450
20190327,1295419.85
20190328,-2575630.35
20190329,6467505
20190401,-9577193.3245
20190402,4807620
20190403,25530480
20190404,-20139063.231625
20190408,-3411528.48325
20190409,6391602.459375
20190410,2673956.910125
20190411,-9788624.65
20190412,2565747.998625
20190415,2957702.07
20190416,17677010.15
20190417,-4781623.80525
20190418,13729582.35
20190419,-784050
20190422,-28415590.08475
20190423,3533030
20190424,-264228.25
20190425,-9235709.653125
20190426,16807770
20190429,-27620
20190430,97210.6281250007
20190506,-15763493.006625
20190507,-7020305.271375
20190508,22718715
20190509,744794.276375
20190510,-5386336.2
20190513,2372070
20190514,-11050311.415
20190515,-13322559.48
20190516,-3056660
20190517,606137.59375
20190520,-394720.256
20190521,-147679.384875
20190522,-15633778.659
20190523,2891769.1355
20190524,-5520370.2585
20190527,12274560
20190528,-13186373.6
20190529,12125400
20190530,14755850
20190531,-6501188.95
20190603,-10494108.05
20190604,-10622539.45
20190605,-6661796.4
20190606,31226505
20190610,-7743410
20190611,-13400850.35
20190612,13084600
20190613,23849850
20190614,12226950
20190617,6403950
20190618,-27224597.9
20190619,-3696505.8
20190620,13250050
20190621,-13626881.95
20190624,-1756065
20190625,-59661.2000000002
20190626,4258395
20190627,-12392342.15
20190628,11491130
20190701,716314.600000001
20190702,14278300
20190703,3207450
20190704,-13350562
20190705,16335200
20190708,31486400
20190709,4565600
20190710,14392480
20190711,23433120
20190712,2399200
20190715,14337600
20190716,36217600
